school_year,school_year_offset,sis_user_id,student_label,grade_level,course_id,course_name,course_track,section_id,teacher_id,attendance_category,boy_assignment_label,eoy_assignment_label,boy_score,eoy_score,present_boy,present_eoy,observed_growth_delta,modeled_eoy_growth_delta,latent_readiness_after_boy,latent_readiness_after_eoy,latent_eoy_transition_delta,growth_band
2031-2032,6,SYN-SIS-000518,Synthetic Student 518,11,MATH-PRECALC,Precalculus,regular,Y06-SEC-017,TCH-003,normal,Assignment 13,Assignment 14,51.32,52.59,true,true,1.2700000000000031,1.27,51.6808,54.6755,2.9947,stable
2031-2032,6,SYN-SIS-000525,Synthetic Student 525,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-008,TCH-002,high,Assignment 13,Assignment 14,46.83,57.22,true,true,10.39,10.39,49.2135,55.9249,6.7114,positive_growth
2031-2032,6,SYN-SIS-000539,Synthetic Student 539,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-013,TCH-004,high,Assignment 13,Assignment 14,56.28,65.31,true,true,9.030000000000001,9.03,63.0188,72.4381,9.4193,positive_growth
2031-2032,6,SYN-SIS-000545,Synthetic Student 545,11,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-011,TCH-004,normal,Assignment 13,Assignment 14,62.76,71.77,true,true,9.009999999999998,9.01,65.8827,72.5918,6.7091,positive_growth
2031-2032,6,SYN-SIS-000554,Synthetic Student 554,11,MATH-ALG2,Algebra 2,regular,Y06-SEC-006,TCH-002,normal,Assignment 13,Assignment 14,43.94,52.31,true,true,8.370000000000005,8.37,43.9661,50.2036,6.2375,positive_growth
2031-2032,6,SYN-SIS-000574,Synthetic Student 574,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,TCH-005,high,Assignment 13,Assignment 14,33.9,35.76,true,true,1.8599999999999994,1.86,33.2469,39.3946,6.1477,stable
2031-2032,6,SYN-SIS-000576,Synthetic Student 576,10,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,TCH-003,normal,Assignment 13,Assignment 14,61.14,69.32,true,true,8.179999999999993,8.18,61.3389,69.8175,8.4786,positive_growth
2031-2032,6,SYN-SIS-000585,Synthetic Student 585,10,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,TCH-003,normal,Assignment 13,Assignment 14,53.43,70.73,true,true,17.300000000000004,17.3,57.0965,69.5335,12.437,large_positive_growth
2031-2032,6,SYN-SIS-000591,Synthetic Student 591,10,MATH-GEOM,Geometry,regular,Y06-SEC-003,TCH-001,normal,Assignment 13,Assignment 14,59.65,68.87,true,true,9.220000000000006,9.22,63.1832,68.4788,5.2956,positive_growth
2031-2032,6,SYN-SIS-000607,Synthetic Student 607,10,MATH-GEOM,Geometry,regular,Y06-SEC-005,TCH-001,normal,Assignment 13,Assignment 14,63.22,65.96,true,true,2.739999999999995,2.74,65.1257,68.0705,2.9448,stable
2031-2032,6,SYN-SIS-000614,Synthetic Student 614,10,MATH-ALG2,Algebra 2,regular,Y06-SEC-006,TCH-002,normal,Assignment 13,Assignment 14,20.57,0.0,true,false,,,22.7597,28.8123,6.0526,absent_eoy
2031-2032,6,SYN-SIS-000621,Synthetic Student 621,10,MATH-GEOM,Geometry,regular,Y06-SEC-005,TCH-001,normal,Assignment 13,Assignment 14,34.07,38.89,true,true,4.82,4.82,32.5954,36.5504,3.955,stable
2031-2032,6,SYN-SIS-000624,Synthetic Student 624,10,MATH-GEOM,Geometry,regular,Y06-SEC-005,TCH-001,high,Assignment 13,Assignment 14,46.66,51.22,true,true,4.560000000000002,4.56,48.4659,54.1464,5.6805,stable
2031-2032,6,SYN-SIS-000630,Synthetic Student 630,10,MATH-ALG2,Algebra 2,regular,Y06-SEC-007,TCH-002,high,Assignment 13,Assignment 14,43.55,46.77,true,true,3.220000000000006,3.22,42.5669,45.1586,2.5917,stable
2031-2032,6,SYN-SIS-000641,Synthetic Student 641,9,MATH-AP-PRECALC,AP Precalculus,ap,Y06-SEC-012,TCH-004,high,Assignment 13,Assignment 14,25.49,36.03,true,true,10.540000000000003,10.54,26.12,35.3208,9.2008,positive_growth
2031-2032,6,SYN-SIS-000649,Synthetic Student 649,9,MATH-GEOM,Geometry,regular,Y06-SEC-003,TCH-001,high,Assignment 13,Assignment 14,21.36,26.76,true,true,5.400000000000002,5.4,17.94,24.1249,6.1849,positive_growth
2031-2032,6,SYN-SIS-000668,Synthetic Student 668,9,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,TCH-001,normal,Assignment 13,Assignment 14,18.05,28.74,true,true,10.689999999999998,10.69,18.88,25.4786,6.5986,positive_growth
2031-2032,6,SYN-SIS-000684,Synthetic Student 684,9,MATH-GEOM,Geometry,regular,Y06-SEC-005,TCH-001,normal,Assignment 13,Assignment 14,41.18,43.57,true,true,2.3900000000000006,2.39,38.78,45.0347,6.2547,stable
2031-2032,6,SYN-SIS-000688,Synthetic Student 688,9,MATH-GEOM,Geometry,regular,Y06-SEC-002,TCH-002,normal,Assignment 13,Assignment 14,72.66,87.31,true,true,14.650000000000006,14.65,77.28,85.2159,7.9359,positive_growth
2031-2032,6,SYN-SIS-000689,Synthetic Student 689,9,MATH-GEOM,Geometry,regular,Y06-SEC-002,TCH-002,normal,Assignment 13,Assignment 14,0.0,29.24,false,true,,,11.39,28.1956,16.8056,first_evidence_eoy
2025-2026,0,SYN-SIS-000007,Synthetic Student 007,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-022,TCH-005,normal,Assignment 01,Assignment 02,56.18,66.4,true,true,10.220000000000006,10.22,55.17,62.0919,6.9219,positive_growth
2025-2026,0,SYN-SIS-000008,Synthetic Student 008,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,TCH-005,normal,Assignment 01,Assignment 02,62.75,67.58,true,true,4.829999999999998,4.83,63.21,70.3299,7.1199,stable
2025-2026,0,SYN-SIS-000030,Synthetic Student 030,10,MATH-GEOM,Geometry,regular,Y00-SEC-008,TCH-002,normal,Assignment 01,Assignment 02,74.92,84.53,true,true,9.61,9.61,79.61,82.2251,2.6151,positive_growth
2025-2026,0,SYN-SIS-000042,Synthetic Student 042,12,MATH-AP-PRECALC,AP Precalculus,ap,Y00-SEC-016,TCH-004,normal,Assignment 01,Assignment 02,86.06,87.41,true,true,1.3499999999999943,1.35,84.8,89.6311,4.8311,stable
2025-2026,0,SYN-SIS-000054,Synthetic Student 054,9,MATH-GEOM,Geometry,regular,Y00-SEC-007,TCH-001,normal,Assignment 01,Assignment 02,17.3,24.79,true,true,7.489999999999998,7.49,18.23,24.4813,6.2513,positive_growth
2025-2026,0,SYN-SIS-000069,Synthetic Student 069,10,MATH-ALG2,Algebra 2,regular,Y00-SEC-010,TCH-002,high,Assignment 01,Assignment 02,57.17,59.61,true,true,2.4399999999999977,2.44,54.12,57.8475,3.7275,stable
2025-2026,0,SYN-SIS-000089,Synthetic Student 089,11,MATH-PRECALC,Precalculus,regular,Y00-SEC-019,TCH-004,high,Assignment 01,Assignment 02,84.66,82.78,true,true,-1.8799999999999955,-1.88,85.02,86.8291,1.8091,stable
2025-2026,0,SYN-SIS-000091,Synthetic Student 091,10,MATH-ALG2,Algebra 2,regular,Y00-SEC-010,TCH-002,normal,Assignment 01,Assignment 02,67.29,81.67,true,true,14.379999999999995,14.38,72.55,80.4682,7.9182,positive_growth
2025-2026,0,SYN-SIS-000127,Synthetic Student 127,9,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-013,TCH-003,high,Assignment 01,Assignment 02,24.61,31.77,true,true,7.16,7.16,26.12,34.9179,8.7979,positive_growth
2025-2026,0,SYN-SIS-000130,Synthetic Student 130,11,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-013,TCH-003,normal,Assignment 01,Assignment 02,32.78,47.37,true,true,14.589999999999996,14.59,31.97,43.3832,11.4132,positive_growth
2025-2026,0,SYN-SIS-000139,Synthetic Student 139,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-023,TCH-005,normal,Assignment 01,Assignment 02,41.76,45.19,true,true,3.4299999999999997,3.43,38.32,45.8291,7.5091,stable
2025-2026,0,SYN-SIS-000141,Synthetic Student 141,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-023,TCH-005,high,Assignment 01,Assignment 02,80.12,88.05,true,true,7.929999999999993,7.93,85.12,87.3664,2.2464,positive_growth
2025-2026,0,SYN-SIS-000142,Synthetic Student 142,9,MATH-ALG1,Algebra 1,regular,Y00-SEC-001,TCH-001,normal,Assignment 01,Assignment 02,32.97,37.55,true,true,4.579999999999998,4.58,31.0,38.4549,7.4549,stable
2025-2026,0,SYN-SIS-000162,Synthetic Student 162,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-024,TCH-005,high,Assignment 01,Assignment 02,61.86,0.0,true,false,,,65.43,66.9179,1.4879,absent_eoy
2025-2026,0,SYN-SIS-000168,Synthetic Student 168,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,TCH-005,normal,Assignment 01,Assignment 02,64.78,68.58,true,true,3.799999999999997,3.8,60.71,63.683,2.973,stable
2025-2026,0,SYN-SIS-000170,Synthetic Student 170,9,MATH-GEOM,Geometry,regular,Y00-SEC-003,TCH-002,at_risk,Assignment 01,Assignment 02,7.5,20.59,true,true,13.09,13.09,7.71,15.0981,7.3881,positive_growth
2025-2026,0,SYN-SIS-000171,Synthetic Student 171,9,MATH-ALG1,Algebra 1,regular,Y00-SEC-002,TCH-001,high,Assignment 01,Assignment 02,10.9,15.75,true,true,4.85,4.85,8.59,17.7864,9.1964,stable
2025-2026,0,SYN-SIS-000183,Synthetic Student 183,10,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-022,TCH-005,high,Assignment 01,Assignment 02,36.84,47.63,true,true,10.79,10.79,39.99,44.2503,4.2603,positive_growth
2025-2026,0,SYN-SIS-000187,Synthetic Student 187,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-022,TCH-005,normal,Assignment 01,Assignment 02,70.23,81.2,true,true,10.969999999999999,10.97,75.63,78.4833,2.8533,positive_growth
2025-2026,0,SYN-SIS-000201,Synthetic Student 201,10,MATH-AP-PRECALC,AP Precalculus,ap,Y00-SEC-017,TCH-004,normal,Assignment 01,Assignment 02,85.04,86.69,true,true,1.6499999999999915,1.65,88.34,90.2322,1.8922,stable
2025-2026,0,SYN-SIS-000213,Synthetic Student 213,11,MATH-GEOM,Geometry,regular,Y00-SEC-003,TCH-002,high,Assignment 01,Assignment 02,37.84,43.59,true,true,5.75,5.75,42.02,41.2385,-0.7815,positive_growth
2025-2026,0,SYN-SIS-000220,Synthetic Student 220,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,TCH-005,normal,Assignment 01,Assignment 02,70.3,0.0,true,false,,,66.87,67.4932,0.6232,absent_eoy
2025-2026,0,SYN-SIS-000229,Synthetic Student 229,11,MATH-ALG2,Algebra 2,regular,Y00-SEC-009,TCH-002,high,Assignment 01,Assignment 02,47.98,50.47,true,true,2.490000000000002,2.49,46.03,51.759,5.729,stable
2025-2026,0,SYN-SIS-000232,Synthetic Student 232,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-021,TCH-005,at_risk,Assignment 01,Assignment 02,32.71,0.0,true,false,,,29.81,34.0808,4.2708,absent_eoy
2025-2026,0,SYN-SIS-000245,Synthetic Student 245,11,MATH-AP-PRECALC,AP Precalculus,ap,Y00-SEC-017,TCH-004,high,Assignment 01,Assignment 02,43.23,40.12,true,true,-3.1099999999999994,-3.11,37.59,42.9045,5.3145,stable
2025-2026,0,SYN-SIS-000247,Synthetic Student 247,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-023,TCH-005,at_risk,Assignment 01,Assignment 02,44.28,47.26,true,true,2.979999999999997,2.98,43.35,45.3118,1.9618,stable
2025-2026,0,SYN-SIS-000253,Synthetic Student 253,10,MATH-GEOM,Geometry,regular,Y00-SEC-006,TCH-002,normal,Assignment 01,Assignment 02,0.0,60.9,false,true,,,47.9,58.29,10.39,first_evidence_eoy
2025-2026,0,SYN-SIS-000255,Synthetic Student 255,11,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-012,TCH-003,normal,Assignment 01,Assignment 02,90.18,98.19,true,true,8.009999999999991,8.01,92.73,96.1485,3.4185,positive_growth
2025-2026,0,SYN-SIS-000258,Synthetic Student 258,10,MATH-AP-PRECALC,AP Precalculus,ap,Y00-SEC-017,TCH-004,normal,Assignment 01,Assignment 02,82.17,90.88,true,true,8.709999999999994,8.71,83.82,91.2127,7.3927,positive_growth
2025-2026,0,SYN-SIS-000272,Synthetic Student 272,11,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-015,TCH-003,normal,Assignment 01,Assignment 02,69.47,70.36,true,true,0.8900000000000006,0.89,69.37,73.4282,4.0582,stable
2025-2026,0,SYN-SIS-000277,Synthetic Student 277,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-022,TCH-005,high,Assignment 01,Assignment 02,57.73,62.48,true,true,4.75,4.75,58.31,63.0672,4.7572,stable
2025-2026,0,SYN-SIS-000282,Synthetic Student 282,11,MATH-AP-PRECALC,AP Precalculus,ap,Y00-SEC-017,TCH-004,high,Assignment 01,Assignment 02,72.04,79.96,true,true,7.9199999999999875,7.92,70.94,75.0624,4.1224,positive_growth
2026-2027,1,SYN-SIS-000020,Synthetic Student 020,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-021,TCH-005,high,Assignment 03,Assignment 04,83.13,90.55,true,true,7.420000000000002,7.42,81.5017,87.7923,6.2906,positive_growth
2026-2027,1,SYN-SIS-000023,Synthetic Student 023,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-018,TCH-003,high,Assignment 03,Assignment 04,86.54,82.41,true,true,-4.13000000000001,-4.13,79.4923,83.9175,4.4252,stable
2026-2027,1,SYN-SIS-000026,Synthetic Student 026,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,TCH-005,at_risk,Assignment 03,Assignment 04,48.97,0.0,true,false,,,44.881,47.9556,3.0746,absent_eoy
2026-2027,1,SYN-SIS-000037,Synthetic Student 037,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-020,TCH-005,high,Assignment 03,Assignment 04,47.81,47.69,true,true,-0.12000000000000455,-0.12,47.0749,51.9132,4.8383,stable
2026-2027,1,SYN-SIS-000046,Synthetic Student 046,10,MATH-GEOM,Geometry,regular,Y01-SEC-002,TCH-002,normal,Assignment 03,Assignment 04,52.92,0.0,true,false,,,56.3815,59.6315,3.25,absent_eoy
2026-2027,1,SYN-SIS-000060,Synthetic Student 060,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-021,TCH-005,normal,Assignment 03,Assignment 04,48.39,52.59,true,true,4.200000000000003,4.2,49.6377,50.3862,0.7485,stable
2026-2027,1,SYN-SIS-000067,Synthetic Student 067,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,TCH-005,normal,Assignment 03,Assignment 04,42.71,38.6,true,true,-4.109999999999999,-4.11,40.1499,42.836,2.6861,stable
2026-2027,1,SYN-SIS-000071,Synthetic Student 071,12,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,TCH-003,high,Assignment 03,Assignment 04,34.99,40.11,true,true,5.119999999999997,5.12,35.6782,41.4871,5.8089,positive_growth
2026-2027,1,SYN-SIS-000097,Synthetic Student 097,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-018,TCH-003,high,Assignment 03,Assignment 04,51.37,58.19,true,true,6.82,6.82,49.922,55.0664,5.1444,positive_growth
2026-2027,1,SYN-SIS-000109,Synthetic Student 109,11,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,TCH-004,high,Assignment 03,Assignment 04,77.48,77.73,true,true,0.25,0.25,74.0568,75.5015,1.4447,stable
2026-2027,1,SYN-SIS-000112,Synthetic Student 112,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,TCH-004,high,Assignment 03,Assignment 04,14.95,17.79,true,true,2.84,2.84,16.6854,21.2878,4.6024,stable
2026-2027,1,SYN-SIS-000114,Synthetic Student 114,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-009,TCH-002,high,Assignment 03,Assignment 04,44.79,56.53,true,true,11.740000000000002,11.74,43.2711,53.4434,10.1723,positive_growth
2026-2027,1,SYN-SIS-000132,Synthetic Student 132,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-020,TCH-005,normal,Assignment 03,Assignment 04,66.82,69.77,true,true,2.950000000000003,2.95,63.3204,68.7168,5.3964,stable
2026-2027,1,SYN-SIS-000142,Synthetic Student 142,10,MATH-GEOM,Geometry,regular,Y01-SEC-004,TCH-002,normal,Assignment 03,Assignment 04,32.41,50.69,true,true,18.28,18.28,35.2555,44.1341,8.8786,large_positive_growth
2026-2027,1,SYN-SIS-000148,Synthetic Student 148,11,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-013,TCH-004,normal,Assignment 03,Assignment 04,45.63,51.26,true,true,5.6299999999999955,5.63,44.5739,53.6998,9.1259,positive_growth
2026-2027,1,SYN-SIS-000159,Synthetic Student 159,11,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-014,TCH-004,normal,Assignment 03,Assignment 04,44.2,52.69,true,true,8.489999999999995,8.49,49.5742,54.7003,5.1261,positive_growth
2026-2027,1,SYN-SIS-000173,Synthetic Student 173,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,TCH-004,at_risk,Assignment 03,Assignment 04,42.24,0.0,true,false,,,40.3728,43.6417,3.2689,absent_eoy
2026-2027,1,SYN-SIS-000178,Synthetic Student 178,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-006,TCH-002,high,Assignment 03,Assignment 04,11.2,23.16,true,true,11.96,11.96,12.4407,18.8608,6.4201,positive_growth
2026-2027,1,SYN-SIS-000180,Synthetic Student 180,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-006,TCH-002,high,Assignment 03,Assignment 04,37.37,45.72,true,true,8.350000000000001,8.35,36.3479,45.4797,9.1318,positive_growth
2026-2027,1,SYN-SIS-000181,Synthetic Student 181,11,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,TCH-004,normal,Assignment 03,Assignment 04,48.94,56.36,true,true,7.420000000000002,7.42,47.966,50.5814,2.6154,positive_growth
2026-2027,1,SYN-SIS-000229,Synthetic Student 229,12,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,TCH-003,high,Assignment 03,Assignment 04,50.87,56.15,true,true,5.280000000000001,5.28,48.9981,55.8517,6.8536,positive_growth
2026-2027,1,SYN-SIS-000235,Synthetic Student 235,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,TCH-003,high,Assignment 03,Assignment 04,45.74,57.04,true,true,11.299999999999997,11.3,48.7953,53.3519,4.5566,positive_growth
2026-2027,1,SYN-SIS-000245,Synthetic Student 245,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-020,TCH-005,high,Assignment 03,Assignment 04,39.95,40.73,true,true,0.779999999999994,0.78,39.2284,41.4959,2.2675,stable
2026-2027,1,SYN-SIS-000258,Synthetic Student 258,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,TCH-005,normal,Assignment 03,Assignment 04,94.21,95.47,true,true,1.2600000000000051,1.26,90.8202,93.1147,2.2945,stable
2026-2027,1,SYN-SIS-000270,Synthetic Student 270,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-009,TCH-002,high,Assignment 03,Assignment 04,53.75,63.45,true,true,9.700000000000003,9.7,54.7732,60.2688,5.4956,positive_growth
2026-2027,1,SYN-SIS-000275,Synthetic Student 275,12,MATH-PRECALC,Precalculus,regular,Y01-SEC-018,TCH-003,high,Assignment 03,Assignment 04,60.72,62.76,true,true,2.039999999999999,2.04,57.1854,59.5043,2.3189,stable
2026-2027,1,SYN-SIS-000282,Synthetic Student 282,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-020,TCH-005,high,Assignment 03,Assignment 04,66.97,80.05,true,true,13.079999999999998,13.08,71.9205,78.6302,6.7097,positive_growth
2026-2027,1,SYN-SIS-000283,Synthetic Student 283,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-006,TCH-002,high,Assignment 03,Assignment 04,25.66,28.6,true,true,2.9400000000000013,2.94,28.5356,32.8827,4.3471,stable
2026-2027,1,SYN-SIS-000294,Synthetic Student 294,9,MATH-ALG1,Algebra 1,regular,Y01-SEC-001,TCH-001,high,Assignment 03,Assignment 04,24.58,39.89,true,true,15.310000000000002,15.31,26.36,34.9588,8.5988,large_positive_growth
2026-2027,1,SYN-SIS-000300,Synthetic Student 300,9,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,TCH-003,high,Assignment 03,Assignment 04,24.97,25.0,true,true,0.030000000000001137,0.03,22.05,28.7611,6.7111,stable
2026-2027,1,SYN-SIS-000306,Synthetic Student 306,9,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,TCH-003,normal,Assignment 03,Assignment 04,44.75,54.94,true,true,10.189999999999998,10.19,48.27,51.5071,3.2371,positive_growth
2026-2027,1,SYN-SIS-000310,Synthetic Student 310,9,MATH-GEOM,Geometry,regular,Y01-SEC-002,TCH-002,normal,Assignment 03,Assignment 04,35.05,43.41,true,true,8.36,8.36,34.33,40.2166,5.8866,positive_growth
2026-2027,1,SYN-SIS-000312,Synthetic Student 312,9,MATH-GEOM,Geometry,regular,Y01-SEC-004,TCH-002,normal,Assignment 03,Assignment 04,0.0,73.29,false,true,,,68.06,73.2929,5.2329,first_evidence_eoy
2026-2027,1,SYN-SIS-000318,Synthetic Student 318,9,MATH-GEOM,Geometry,regular,Y01-SEC-002,TCH-002,high,Assignment 03,Assignment 04,47.32,63.0,true,true,15.68,15.68,51.64,61.0534,9.4134,large_positive_growth
2026-2027,1,SYN-SIS-000327,Synthetic Student 327,9,MATH-ALG1,Algebra 1,regular,Y01-SEC-001,TCH-001,normal,Assignment 03,Assignment 04,40.29,46.96,true,true,6.670000000000002,6.67,40.14,47.8959,7.7559,positive_growth
2026-2027,1,SYN-SIS-000339,Synthetic Student 339,9,MATH-GEOM,Geometry,regular,Y01-SEC-002,TCH-002,normal,Assignment 03,Assignment 04,17.97,23.2,true,true,5.23,5.23,17.15,27.5978,10.4478,positive_growth
2026-2027,1,SYN-SIS-000344,Synthetic Student 344,9,MATH-GEOM,Geometry,regular,Y01-SEC-005,TCH-001,high,Assignment 03,Assignment 04,14.41,25.96,true,true,11.55,11.55,18.66,24.4833,5.8233,positive_growth
2027-2028,2,SYN-SIS-000002,Synthetic Student 002,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-019,TCH-005,high,Assignment 05,Assignment 06,56.41,60.29,true,true,3.8800000000000026,3.88,56.1805,60.8233,4.6428,stable
2027-2028,2,SYN-SIS-000035,Synthetic Student 035,11,MATH-ALG2,Algebra 2,regular,Y02-SEC-007,TCH-002,high,Assignment 05,Assignment 06,19.34,31.55,true,true,12.21,12.21,20.8009,29.0276,8.2267,positive_growth
2027-2028,2,SYN-SIS-000065,Synthetic Student 065,11,MATH-ALG2,Algebra 2,regular,Y02-SEC-006,TCH-002,normal,Assignment 05,Assignment 06,27.32,36.45,true,true,9.130000000000003,9.13,31.0853,36.4272,5.3419,positive_growth
2027-2028,2,SYN-SIS-000081,Synthetic Student 081,11,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-010,TCH-003,normal,Assignment 05,Assignment 06,93.85,99.31,true,true,5.460000000000008,5.46,97.7146,100.0,2.2854,positive_growth
2027-2028,2,SYN-SIS-000098,Synthetic Student 098,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-021,TCH-004,at_risk,Assignment 05,Assignment 06,62.28,0.0,true,false,,,61.8902,69.6819,7.7917,absent_eoy
2027-2028,2,SYN-SIS-000149,Synthetic Student 149,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-014,TCH-003,normal,Assignment 05,Assignment 06,59.92,65.84,true,true,5.920000000000002,5.92,59.7383,62.6185,2.8802,positive_growth
2027-2028,2,SYN-SIS-000152,Synthetic Student 152,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,TCH-005,normal,Assignment 05,Assignment 06,74.16,85.61,true,true,11.450000000000003,11.45,74.2554,79.623,5.3676,positive_growth
2027-2028,2,SYN-SIS-000155,Synthetic Student 155,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-019,TCH-005,high,Assignment 05,Assignment 06,47.47,55.4,true,true,7.93,7.93,46.6499,53.7782,7.1283,positive_growth
2027-2028,2,SYN-SIS-000167,Synthetic Student 167,11,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-012,TCH-004,normal,Assignment 05,Assignment 06,85.57,83.9,true,true,-1.6699999999999875,-1.67,81.6301,85.5059,3.8758,stable
2027-2028,2,SYN-SIS-000170,Synthetic Student 170,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-014,TCH-003,at_risk,Assignment 05,Assignment 06,0.0,28.74,false,true,,8.17,18.0651,26.5994,8.5343,first_evidence_eoy
2027-2028,2,SYN-SIS-000172,Synthetic Student 172,11,MATH-ALG2,Algebra 2,regular,Y02-SEC-006,TCH-002,high,Assignment 05,Assignment 06,33.93,43.31,true,true,9.380000000000003,9.38,37.6915,43.0843,5.3928,positive_growth
2027-2028,2,SYN-SIS-000173,Synthetic Student 173,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-018,TCH-005,at_risk,Assignment 05,Assignment 06,40.7,49.5,true,true,8.799999999999997,8.8,41.4515,45.8849,4.4334,positive_growth
2027-2028,2,SYN-SIS-000176,Synthetic Student 176,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,TCH-005,high,Assignment 05,Assignment 06,27.87,41.99,true,true,14.120000000000001,14.12,33.3632,40.769,7.4058,positive_growth
2027-2028,2,SYN-SIS-000183,Synthetic Student 183,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y02-SEC-024,TCH-004,high,Assignment 05,Assignment 06,42.43,36.25,true,true,-6.18,-6.18,42.7676,42.4227,-0.3449,negative_growth
