school_year,sis_user_id,canonical_student_label,canvas_student_label,canonical_course_id,canvas_course_id,canonical_section_id,canvas_section_id,canonical_teacher_id,canvas_teacher_id,canonical_enrollment_status,canvas_enrollment_status,canvas_email,reconciliation_status
2029-2030,SYN-SIS-000403,Synthetic Student 403,Synthetic Student 403,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-024,Y04-SEC-024,TCH-005,TCH-005,active,active,crivera31@schoolname.example,matched
2029-2030,SYN-SIS-000296,Synthetic Student 296,Synthetic Student 296,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-025,Y04-SEC-025,TCH-005,TCH-005,active,active,qflores30@schoolname.example,matched
2029-2030,SYN-SIS-000300,Synthetic Student 300,Synthetic Student 300,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-025,Y04-SEC-025,TCH-005,TCH-005,active,active,vjohnson30@schoolname.example,matched
2029-2030,SYN-SIS-000312,Synthetic Student 312,Synthetic Student 312,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-025,Y04-SEC-025,TCH-005,TCH-005,active,active,lchen30@schoolname.example,matched
2029-2030,SYN-SIS-000313,Synthetic Student 313,Synthetic Student 313,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-025,Y04-SEC-025,TCH-005,TCH-005,active,active,mdavis30@schoolname.example,matched
2029-2030,SYN-SIS-000323,Synthetic Student 323,Synthetic Student 323,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-025,Y04-SEC-025,TCH-005,TCH-005,active,active,cortiz30@schoolname.example,matched
2029-2030,SYN-SIS-000340,Synthetic Student 340,Synthetic Student 340,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-025,Y04-SEC-025,TCH-005,TCH-005,active,active,vlewis30@schoolname.example,matched
2029-2030,SYN-SIS-000362,Synthetic Student 362,Synthetic Student 362,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-025,Y04-SEC-025,TCH-005,TCH-005,active,active,bprice31@schoolname.example,matched
2029-2030,SYN-SIS-000396,Synthetic Student 396,Synthetic Student 396,MATH-AP-CALC-BC,MATH-AP-CALC-BC,Y04-SEC-025,Y04-SEC-025,TCH-005,TCH-005,active,active,qkim31@schoolname.example,matched
2029-2030,SYN-SIS-000343,Synthetic Student 343,Synthetic Student 343,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,cprice30@schoolname.example,matched
2029-2030,SYN-SIS-000350,Synthetic Student 350,Synthetic Student 350,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,jchen31@schoolname.example,matched
2029-2030,SYN-SIS-000352,Synthetic Student 352,Synthetic Student 352,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,levans31@schoolname.example,matched
2029-2030,SYN-SIS-000356,Synthetic Student 356,Synthetic Student 356,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,qibrahim31@schoolname.example,matched
2029-2030,SYN-SIS-000402,Synthetic Student 402,Synthetic Student 402,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,bmiller31@schoolname.example,matched
2029-2030,SYN-SIS-000406,Synthetic Student 406,Synthetic Student 406,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,fbrooks31@schoolname.example,matched
2029-2030,SYN-SIS-000410,Synthetic Student 410,Synthetic Student 410,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,jflores32@schoolname.example,matched
2029-2030,SYN-SIS-000439,Synthetic Student 439,Synthetic Student 439,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,tprice32@schoolname.example,matched
2029-2030,SYN-SIS-000453,Synthetic Student 453,Synthetic Student 453,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,mkim32@schoolname.example,matched
2029-2030,SYN-SIS-000455,Synthetic Student 455,Synthetic Student 455,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,pmartinez32@schoolname.example,matched
2029-2030,SYN-SIS-000462,Synthetic Student 462,Synthetic Student 462,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-014,Y04-SEC-014,TCH-004,TCH-004,active,active,bpatel32@schoolname.example,matched
2029-2030,SYN-SIS-000317,Synthetic Student 317,Synthetic Student 317,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,rhayes30@schoolname.example,matched
2029-2030,SYN-SIS-000338,Synthetic Student 338,Synthetic Student 338,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,sjohnson30@schoolname.example,matched
2029-2030,SYN-SIS-000375,Synthetic Student 375,Synthetic Student 375,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,pibrahim31@schoolname.example,matched
2029-2030,SYN-SIS-000416,Synthetic Student 416,Synthetic Student 416,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,qlewis32@schoolname.example,matched
2029-2030,SYN-SIS-000424,Synthetic Student 424,Synthetic Student 424,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,dpatel32@schoolname.example,matched
2029-2030,SYN-SIS-000438,Synthetic Student 438,Synthetic Student 438,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,sortiz32@schoolname.example,matched
2029-2030,SYN-SIS-000450,Synthetic Student 450,Synthetic Student 450,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,jhayes32@schoolname.example,matched
2029-2030,SYN-SIS-000456,Synthetic Student 456,Synthetic Student 456,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,qnelson32@schoolname.example,matched
2029-2030,SYN-SIS-000463,Synthetic Student 463,Synthetic Student 463,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,cbrooks32@schoolname.example,matched
2029-2030,SYN-SIS-000488,Synthetic Student 488,Synthetic Student 488,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,hhayes33@schoolname.example,matched
2029-2030,SYN-SIS-000501,Synthetic Student 501,Synthetic Student 501,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-015,Y04-SEC-015,TCH-004,TCH-004,active,active,abrooks33@schoolname.example,matched
2029-2030,SYN-SIS-000355,Synthetic Student 355,Synthetic Student 355,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,phayes31@schoolname.example,matched
2029-2030,SYN-SIS-000384,Synthetic Student 384,Synthetic Student 384,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,drivera31@schoolname.example,matched
2029-2030,SYN-SIS-000390,Synthetic Student 390,Synthetic Student 390,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,jevans31@schoolname.example,matched
2029-2030,SYN-SIS-000399,Synthetic Student 399,Synthetic Student 399,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,tnelson31@schoolname.example,matched
2029-2030,SYN-SIS-000404,Synthetic Student 404,Synthetic Student 404,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,dnguyen31@schoolname.example,matched
2029-2030,SYN-SIS-000412,Synthetic Student 412,Synthetic Student 412,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,lhayes32@schoolname.example,matched
2029-2030,SYN-SIS-000425,Synthetic Student 425,Synthetic Student 425,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,ebrooks32@schoolname.example,matched
2029-2030,SYN-SIS-000476,Synthetic Student 476,Synthetic Student 476,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,qortiz32@schoolname.example,matched
2029-2030,SYN-SIS-000479,Synthetic Student 479,Synthetic Student 479,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,tmiller32@schoolname.example,matched
2029-2030,SYN-SIS-000519,Synthetic Student 519,Synthetic Student 519,MATH-AP-PRECALC,MATH-AP-PRECALC,Y04-SEC-016,Y04-SEC-016,TCH-004,TCH-004,active,active,tnguyen33@schoolname.example,matched
2029-2030,SYN-SIS-000291,Synthetic Student 291,Synthetic Student 291,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y04-SEC-026,Y04-SEC-026,TCH-004,TCH-004,active,active,kpatel30@schoolname.example,matched
2029-2030,SYN-SIS-000307,Synthetic Student 307,Synthetic Student 307,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y04-SEC-026,Y04-SEC-026,TCH-004,TCH-004,active,active,gmiller30@schoolname.example,matched
2029-2030,SYN-SIS-000314,Synthetic Student 314,Synthetic Student 314,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y04-SEC-026,Y04-SEC-026,TCH-004,TCH-004,active,active,nevans30@schoolname.example,matched
2029-2030,SYN-SIS-000337,Synthetic Student 337,Synthetic Student 337,MATH-BEYOND-CORE,MATH-BEYOND-CORE,Y04-SEC-026,Y04-SEC-026,TCH-004,TCH-004,active,active,ribrahim30@schoolname.example,matched
2029-2030,SYN-SIS-000426,Synthetic Student 426,Synthetic Student 426,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,fchen32@schoolname.example,matched
2029-2030,SYN-SIS-000427,Synthetic Student 427,Synthetic Student 427,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,gdavis32@schoolname.example,matched
2029-2030,SYN-SIS-000467,Synthetic Student 467,Synthetic Student 467,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,gflores32@schoolname.example,matched
2029-2030,SYN-SIS-000483,Synthetic Student 483,Synthetic Student 483,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,cchen32@schoolname.example,matched
2029-2030,SYN-SIS-000487,Synthetic Student 487,Synthetic Student 487,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,ggarcia33@schoolname.example,matched
2029-2030,SYN-SIS-000508,Synthetic Student 508,Synthetic Student 508,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,hibrahim33@schoolname.example,matched
2029-2030,SYN-SIS-000512,Synthetic Student 512,Synthetic Student 512,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,lmartinez33@schoolname.example,matched
2029-2030,SYN-SIS-000530,Synthetic Student 530,Synthetic Student 530,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,jlewis33@schoolname.example,matched
2029-2030,SYN-SIS-000534,Synthetic Student 534,Synthetic Student 534,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,nprice33@schoolname.example,matched
2029-2030,SYN-SIS-000553,Synthetic Student 553,Synthetic Student 553,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,mprice33@schoolname.example,matched
2029-2030,SYN-SIS-000564,Synthetic Student 564,Synthetic Student 564,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,dhayes33@schoolname.example,matched
2029-2030,SYN-SIS-000570,Synthetic Student 570,Synthetic Student 570,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,jnelson33@schoolname.example,matched
2029-2030,SYN-SIS-000573,Synthetic Student 573,Synthetic Student 573,MATH-GEOM,MATH-GEOM,Y04-SEC-003,Y04-SEC-003,TCH-002,TCH-002,active,active,mstone33@schoolname.example,matched
2029-2030,SYN-SIS-000437,Synthetic Student 437,Synthetic Student 437,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,rnelson32@schoolname.example,matched
2029-2030,SYN-SIS-000460,Synthetic Student 460,Synthetic Student 460,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,vmiller32@schoolname.example,matched
2029-2030,SYN-SIS-000491,Synthetic Student 491,Synthetic Student 491,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,kkim33@schoolname.example,matched
2029-2030,SYN-SIS-000495,Synthetic Student 495,Synthetic Student 495,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,portiz33@schoolname.example,matched
2029-2030,SYN-SIS-000497,Synthetic Student 497,Synthetic Student 497,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,rstone33@schoolname.example,matched
2029-2030,SYN-SIS-000514,Synthetic Student 514,Synthetic Student 514,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,nortiz33@schoolname.example,matched
2029-2030,SYN-SIS-000531,Synthetic Student 531,Synthetic Student 531,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,kmartinez33@schoolname.example,matched
2029-2030,SYN-SIS-000538,Synthetic Student 538,Synthetic Student 538,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,snguyen33@schoolname.example,matched
2029-2030,SYN-SIS-000539,Synthetic Student 539,Synthetic Student 539,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,tpatel33@schoolname.example,matched
2029-2030,SYN-SIS-000545,Synthetic Student 545,Synthetic Student 545,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,ehayes33@schoolname.example,matched
2029-2030,SYN-SIS-000563,Synthetic Student 563,Synthetic Student 563,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,cgarcia33@schoolname.example,matched
2029-2030,SYN-SIS-000566,Synthetic Student 566,Synthetic Student 566,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,fjohnson33@schoolname.example,matched
2029-2030,SYN-SIS-000572,Synthetic Student 572,Synthetic Student 572,MATH-GEOM,MATH-GEOM,Y04-SEC-004,Y04-SEC-004,TCH-002,TCH-002,active,active,lprice33@schoolname.example,matched
2029-2030,SYN-SIS-000428,Synthetic Student 428,Synthetic Student 428,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,hevans32@schoolname.example,matched
2029-2030,SYN-SIS-000434,Synthetic Student 434,Synthetic Student 434,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,nkim32@schoolname.example,matched
2029-2030,SYN-SIS-000489,Synthetic Student 489,Synthetic Student 489,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,iibrahim33@schoolname.example,matched
2029-2030,SYN-SIS-000496,Synthetic Student 496,Synthetic Student 496,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,qprice33@schoolname.example,matched
2029-2030,SYN-SIS-000506,Synthetic Student 506,Synthetic Student 506,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,fgarcia33@schoolname.example,matched
2029-2030,SYN-SIS-000513,Synthetic Student 513,Synthetic Student 513,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,mnelson33@schoolname.example,matched
2029-2030,SYN-SIS-000520,Synthetic Student 520,Synthetic Student 520,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,vpatel33@schoolname.example,matched
2029-2030,SYN-SIS-000522,Synthetic Student 522,Synthetic Student 522,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,bdavis33@schoolname.example,matched
2029-2030,SYN-SIS-000528,Synthetic Student 528,Synthetic Student 528,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,hjohnson33@schoolname.example,matched
2029-2030,SYN-SIS-000529,Synthetic Student 529,Synthetic Student 529,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,ikim33@schoolname.example,matched
2029-2030,SYN-SIS-000537,Synthetic Student 537,Synthetic Student 537,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,rrivera33@schoolname.example,matched
2029-2030,SYN-SIS-000555,Synthetic Student 555,Synthetic Student 555,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,pmiller33@schoolname.example,matched
2029-2030,SYN-SIS-000567,Synthetic Student 567,Synthetic Student 567,MATH-GEOM,MATH-GEOM,Y04-SEC-005,Y04-SEC-005,TCH-001,TCH-001,active,active,gkim33@schoolname.example,matched
2029-2030,SYN-SIS-000411,Synthetic Student 411,Synthetic Student 411,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,kgarcia32@schoolname.example,matched
2029-2030,SYN-SIS-000414,Synthetic Student 414,Synthetic Student 414,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,njohnson32@schoolname.example,matched
2029-2030,SYN-SIS-000436,Synthetic Student 436,Synthetic Student 436,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,qmartinez32@schoolname.example,matched
2029-2030,SYN-SIS-000459,Synthetic Student 459,Synthetic Student 459,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,tstone32@schoolname.example,matched
2029-2030,SYN-SIS-000474,Synthetic Student 474,Synthetic Student 474,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,nmartinez32@schoolname.example,matched
2029-2030,SYN-SIS-000490,Synthetic Student 490,Synthetic Student 490,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,jjohnson33@schoolname.example,matched
2029-2030,SYN-SIS-000510,Synthetic Student 510,Synthetic Student 510,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,jkim33@schoolname.example,matched
2029-2030,SYN-SIS-000515,Synthetic Student 515,Synthetic Student 515,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,pprice33@schoolname.example,matched
2029-2030,SYN-SIS-000516,Synthetic Student 516,Synthetic Student 516,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,qstone33@schoolname.example,matched
2029-2030,SYN-SIS-000536,Synthetic Student 536,Synthetic Student 536,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,qmiller33@schoolname.example,matched
2029-2030,SYN-SIS-000540,Synthetic Student 540,Synthetic Student 540,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,vbrooks33@schoolname.example,matched
2029-2030,SYN-SIS-000547,Synthetic Student 547,Synthetic Student 547,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,gjohnson33@schoolname.example,matched
2029-2030,SYN-SIS-000548,Synthetic Student 548,Synthetic Student 548,MATH-GEOM,MATH-GEOM,Y04-SEC-006,Y04-SEC-006,TCH-002,TCH-002,active,active,hkim33@schoolname.example,matched
2029-2030,SYN-SIS-000432,Synthetic Student 432,Synthetic Student 432,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,librahim32@schoolname.example,matched
2029-2030,SYN-SIS-000457,Synthetic Student 457,Synthetic Student 457,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,rortiz32@schoolname.example,matched
2029-2030,SYN-SIS-000475,Synthetic Student 475,Synthetic Student 475,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,pnelson32@schoolname.example,matched
2029-2030,SYN-SIS-000498,Synthetic Student 498,Synthetic Student 498,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,smiller33@schoolname.example,matched
2029-2030,SYN-SIS-000499,Synthetic Student 499,Synthetic Student 499,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,trivera33@schoolname.example,matched
2029-2030,SYN-SIS-000503,Synthetic Student 503,Synthetic Student 503,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,cdavis33@schoolname.example,matched
2029-2030,SYN-SIS-000518,Synthetic Student 518,Synthetic Student 518,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,srivera33@schoolname.example,matched
2029-2030,SYN-SIS-000523,Synthetic Student 523,Synthetic Student 523,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,cevans33@schoolname.example,matched
2029-2030,SYN-SIS-000524,Synthetic Student 524,Synthetic Student 524,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,dflores33@schoolname.example,matched
2029-2030,SYN-SIS-000532,Synthetic Student 532,Synthetic Student 532,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,lnelson33@schoolname.example,matched
2029-2030,SYN-SIS-000546,Synthetic Student 546,Synthetic Student 546,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,fibrahim33@schoolname.example,matched
2029-2030,SYN-SIS-000549,Synthetic Student 549,Synthetic Student 549,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,ilewis33@schoolname.example,matched
2029-2030,SYN-SIS-000557,Synthetic Student 557,Synthetic Student 557,MATH-GEOM,MATH-GEOM,Y04-SEC-007,Y04-SEC-007,TCH-001,TCH-001,active,active,rnguyen33@schoolname.example,matched
2029-2030,SYN-SIS-000290,Synthetic Student 290,Synthetic Student 290,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,jnguyen30@schoolname.example,matched
2029-2030,SYN-SIS-000315,Synthetic Student 315,Synthetic Student 315,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,pflores30@schoolname.example,matched
2029-2030,SYN-SIS-000321,Synthetic Student 321,Synthetic Student 321,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,amartinez30@schoolname.example,matched
2029-2030,SYN-SIS-000348,Synthetic Student 348,Synthetic Student 348,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,hpatel31@schoolname.example,matched
2029-2030,SYN-SIS-000363,Synthetic Student 363,Synthetic Student 363,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,cstone31@schoolname.example,matched
2029-2030,SYN-SIS-000365,Synthetic Student 365,Synthetic Student 365,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,erivera31@schoolname.example,matched
2029-2030,SYN-SIS-000367,Synthetic Student 367,Synthetic Student 367,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,gpatel31@schoolname.example,matched
2029-2030,SYN-SIS-000379,Synthetic Student 379,Synthetic Student 379,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,tmartinez31@schoolname.example,matched
2029-2030,SYN-SIS-000386,Synthetic Student 386,Synthetic Student 386,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,fpatel31@schoolname.example,matched
2029-2030,SYN-SIS-000388,Synthetic Student 388,Synthetic Student 388,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,hchen31@schoolname.example,matched
2029-2030,SYN-SIS-000391,Synthetic Student 391,Synthetic Student 391,MATH-PRECALC,MATH-PRECALC,Y04-SEC-017,Y04-SEC-017,TCH-003,TCH-003,active,active,kflores31@schoolname.example,matched
