school_year,school_year_offset,sis_user_id,student_label,grade_level,course_id,course_name,course_track,section_id,section_label,teacher_id,teacher_label,assignment_label,sequence_index,assessment_window,expected_transition_type,actual_transition_type,generation_mode,population_status,attendance_category,attendance_probability,score,present_student_score,potential_score,posterior_readiness_after,growth_delta,latent_transition_type,latent_readiness_before,latent_readiness_after,latent_transition_delta,academic_profile_status,is_populated,is_present,is_nonparticipation_zero
2029-2030,4,SYN-SIS-000565,Synthetic Student 565,9,MATH-ALG1,Algebra 1,regular,Y04-SEC-001,Algebra 1 - Synthetic Section 05-01,TCH-001,Teacher 01,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,normal,0.9587,34.77,34.77,29.2,36.3574,,initialize_latent_readiness,,29.2,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000566,Synthetic Student 566,9,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,normal,0.9162,47.39,47.39,50.21,47.0191,,initialize_latent_readiness,,50.21,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000567,Synthetic Student 567,9,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,normal,0.9474,30.82,30.82,32.97,33.0203,,initialize_latent_readiness,,32.97,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000568,Synthetic Student 568,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-011,Honors Algebra 2 - Synthetic Section 05-11,TCH-003,Teacher 03,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,high,0.9964,43.38,43.38,43.26,44.2521,,initialize_latent_readiness,,43.26,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000569,Synthetic Student 569,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-012,Honors Algebra 2 - Synthetic Section 05-12,TCH-003,Teacher 03,Assignment 09,9,beginning_of_year,summer_atrophy,absent_no_update,absent_no_update,populated,at_risk,0.5967,0.0,,,,,initialize_latent_readiness,,39.99,,pending_no_present_scores,true,false,true
2029-2030,4,SYN-SIS-000570,Synthetic Student 570,9,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,normal,0.9047,52.33,52.33,52.07,51.1926,,initialize_latent_readiness,,52.07,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000571,Synthetic Student 571,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-012,Honors Algebra 2 - Synthetic Section 05-12,TCH-003,Teacher 03,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,normal,0.9441,24.65,24.65,20.78,28.4284,,initialize_latent_readiness,,20.78,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000572,Synthetic Student 572,9,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,high,0.9954,63.96,63.96,62.75,61.0179,,initialize_latent_readiness,,62.75,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000573,Synthetic Student 573,9,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,normal,0.9558,31.02,31.02,30.0,33.1893,,initialize_latent_readiness,,30.0,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000574,Synthetic Student 574,9,MATH-ALG2-H,Honors Algebra 2,honors,Y04-SEC-011,Honors Algebra 2 - Synthetic Section 05-11,TCH-003,Teacher 03,Assignment 09,9,beginning_of_year,summer_atrophy,initialize_readiness,first_present_evidence_from_latent,populated,high,0.9788,25.47,25.47,26.15,29.1212,,initialize_latent_readiness,,26.15,,initialized_assignment_09,true,true,false
2029-2030,4,SYN-SIS-000288,Synthetic Student 288,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9582,52.32,52.32,50.39,51.0573,11.05,school_year_growth,42.6419,50.3923,7.7504,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000289,Synthetic Student 289,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-020,AP Calculus AB - Synthetic Section 05-20,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,at_risk,0.7237,34.0,34.0,38.83,35.0085,-3.51,school_year_growth,34.8938,38.8303,3.9365,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000290,Synthetic Student 290,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-017,Precalculus - Synthetic Section 05-17,TCH-003,Teacher 03,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9775,24.16,24.16,28.83,24.6393,2.01,school_year_growth,22.6066,28.8271,6.2205,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000291,Synthetic Student 291,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y04-SEC-026,Beyond Core Math Sequence - Synthetic Section 05-26,TCH-004,Teacher 04,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9764,98.52,98.52,100.0,97.6185,-1.48,school_year_growth,98.7912,100.0,1.2088,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000292,Synthetic Student 292,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9751,66.97,66.97,74.33,67.1878,-4.05,school_year_growth,73.4925,74.3293,0.8368,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000293,Synthetic Student 293,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9802,65.43,65.43,65.21,64.4084,5.93,school_year_growth,61.2404,65.206,3.9656,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000294,Synthetic Student 294,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-018,Precalculus - Synthetic Section 05-18,TCH-004,Teacher 04,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9952,43.62,43.62,46.28,43.6756,0.81,school_year_growth,45.4932,46.2798,0.7866,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000295,Synthetic Student 295,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9956,66.5,66.5,70.93,66.7189,-2.99,school_year_growth,69.9461,70.9299,0.9838,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000296,Synthetic Student 296,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-025,AP Calculus BC - Synthetic Section 05-25,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9154,52.39,52.39,50.36,51.6544,6.27,school_year_growth,43.9262,50.359,6.4328,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000297,Synthetic Student 297,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-020,AP Calculus AB - Synthetic Section 05-20,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9676,61.59,61.59,60.03,60.5365,7.6,school_year_growth,58.1757,60.0348,1.8591,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000298,Synthetic Student 298,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-019,Precalculus - Synthetic Section 05-19,TCH-003,Teacher 03,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9847,53.69,53.69,52.93,52.7759,6.59,school_year_growth,47.9728,52.9273,4.9545,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000299,Synthetic Student 299,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-018,Precalculus - Synthetic Section 05-18,TCH-004,Teacher 04,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9381,31.73,31.73,33.45,32.5291,-3.68,school_year_growth,26.1967,33.4494,7.2527,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000300,Synthetic Student 300,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-025,AP Calculus BC - Synthetic Section 05-25,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9746,37.98,37.98,45.48,39.178,-6.13,school_year_growth,40.3268,45.476,5.1492,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000301,Synthetic Student 301,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-024,AP Calculus BC - Synthetic Section 05-24,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9878,74.67,74.67,71.93,73.7592,3.75,school_year_growth,71.8586,71.9298,0.0712,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000302,Synthetic Student 302,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9491,71.49,71.49,67.05,69.5273,11.68,school_year_growth,61.6174,67.0464,5.429,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000303,Synthetic Student 303,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.991,54.72,54.72,55.44,54.1403,5.11,school_year_growth,52.1349,55.438,3.3031,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000304,Synthetic Student 304,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-020,AP Calculus AB - Synthetic Section 05-20,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9353,60.31,60.31,57.31,58.8235,11.0,school_year_growth,51.6475,57.3084,5.6609,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000305,Synthetic Student 305,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9303,47.56,47.56,54.45,47.6893,0.8,school_year_growth,47.7149,54.4473,6.7324,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000306,Synthetic Student 306,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-024,AP Calculus BC - Synthetic Section 05-24,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9315,61.79,61.79,62.97,61.4946,1.56,school_year_growth,60.2973,62.9668,2.6695,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000307,Synthetic Student 307,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y04-SEC-026,Beyond Core Math Sequence - Synthetic Section 05-26,TCH-004,Teacher 04,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9783,56.04,56.04,56.4,55.2855,6.51,school_year_growth,49.2686,56.3987,7.1301,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000308,Synthetic Student 308,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9801,48.41,48.41,44.4,46.7999,14.88,school_year_growth,34.9264,44.3963,9.4699,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000309,Synthetic Student 309,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-019,Precalculus - Synthetic Section 05-19,TCH-003,Teacher 03,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9939,60.8,60.8,59.74,59.6249,9.04,school_year_growth,56.6031,59.739,3.1359,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000310,Synthetic Student 310,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9385,45.15,45.15,43.42,45.0603,3.3,school_year_growth,41.0379,43.4167,2.3788,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000311,Synthetic Student 311,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-023,AP Calculus AB - Synthetic Section 05-23,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9538,66.49,66.49,65.43,65.1309,8.83,school_year_growth,60.4724,65.4324,4.96,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000312,Synthetic Student 312,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-025,AP Calculus BC - Synthetic Section 05-25,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9103,78.84,78.84,76.44,77.693,4.41,school_year_growth,76.8279,76.4419,-0.386,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000313,Synthetic Student 313,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-025,AP Calculus BC - Synthetic Section 05-25,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9955,20.68,20.68,24.85,22.6176,-7.69,school_year_growth,23.0573,24.8477,1.7904,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000314,Synthetic Student 314,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y04-SEC-026,Beyond Core Math Sequence - Synthetic Section 05-26,TCH-004,Teacher 04,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9459,82.16,82.16,85.2,82.255,-5.18,school_year_growth,86.1753,85.2007,-0.9746,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000315,Synthetic Student 315,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-017,Precalculus - Synthetic Section 05-17,TCH-003,Teacher 03,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9378,54.49,54.49,50.17,52.7954,12.85,school_year_growth,44.1729,50.1693,5.9964,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000316,Synthetic Student 316,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,absent_no_update,absent_no_update,populated,at_risk,0.6552,0.0,,,,,school_year_growth,67.7618,70.2709,2.5091,observed_readiness_unchanged_absent,true,false,true
2029-2030,4,SYN-SIS-000317,Synthetic Student 317,12,MATH-AP-PRECALC,AP Precalculus,ap,Y04-SEC-015,AP Precalculus - Synthetic Section 05-15,TCH-004,Teacher 04,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9913,63.3,63.3,63.22,62.5901,3.73,school_year_growth,57.9151,63.2208,5.3057,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000318,Synthetic Student 318,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9801,74.37,74.37,77.28,73.6912,1.78,school_year_growth,75.0928,77.2763,2.1835,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000319,Synthetic Student 319,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.9499,44.2,44.2,47.83,44.8743,-2.32,school_year_growth,43.1908,47.8254,4.6346,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000320,Synthetic Student 320,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-021,AP Calculus AB - Synthetic Section 05-21,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9935,45.19,45.19,47.23,44.7431,6.64,school_year_growth,42.5229,47.2292,4.7063,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000321,Synthetic Student 321,12,MATH-PRECALC,Precalculus,regular,Y04-SEC-017,Precalculus - Synthetic Section 05-17,TCH-003,Teacher 03,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9965,47.78,47.78,47.99,47.5988,0.85,school_year_growth,41.5652,47.987,6.4218,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000322,Synthetic Student 322,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.927,49.89,49.89,50.88,49.2867,7.02,school_year_growth,46.8704,50.879,4.0086,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000323,Synthetic Student 323,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-025,AP Calculus BC - Synthetic Section 05-25,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,at_risk,0.6843,39.12,39.12,43.89,39.9727,-3.1,school_year_growth,39.8991,43.8921,3.993,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000324,Synthetic Student 324,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y04-SEC-024,AP Calculus BC - Synthetic Section 05-24,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,normal,0.8909,50.37,50.37,49.48,49.1889,10.37,school_year_growth,40.2751,49.4812,9.2061,updated_assignment_10,true,true,false
2029-2030,4,SYN-SIS-000325,Synthetic Student 325,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y04-SEC-022,AP Calculus AB - Synthetic Section 05-22,TCH-005,Teacher 05,Assignment 10,10,end_of_year,school_year_growth,school_year_growth,school_year_growth_from_latent_readiness,populated,high,0.9951,42.13,42.13,43.33,41.761,6.97,school_year_growth,39.4326,43.3287,3.8961,updated_assignment_10,true,true,false
