school_year,school_year_offset,Student,SIS User ID,grade_level,course_id,section_id,teacher_id,enrollment_status
2029-2030,4,Synthetic Student 378,SYN-SIS-000378,11,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 379,SYN-SIS-000379,11,MATH-PRECALC,Y04-SEC-017,TCH-003,active
2029-2030,4,Synthetic Student 380,SYN-SIS-000380,11,MATH-PRECALC,Y04-SEC-019,TCH-003,active
2029-2030,4,Synthetic Student 381,SYN-SIS-000381,11,MATH-AP-CALC-AB,Y04-SEC-023,TCH-005,active
2029-2030,4,Synthetic Student 382,SYN-SIS-000382,11,MATH-PRECALC,Y04-SEC-018,TCH-004,active
2029-2030,4,Synthetic Student 383,SYN-SIS-000383,11,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 384,SYN-SIS-000384,11,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 385,SYN-SIS-000385,11,MATH-AP-CALC-BC,Y04-SEC-024,TCH-005,active
2029-2030,4,Synthetic Student 386,SYN-SIS-000386,11,MATH-PRECALC,Y04-SEC-017,TCH-003,active
2029-2030,4,Synthetic Student 387,SYN-SIS-000387,11,MATH-AP-CALC-AB,Y04-SEC-023,TCH-005,active
2029-2030,4,Synthetic Student 388,SYN-SIS-000388,11,MATH-PRECALC,Y04-SEC-017,TCH-003,active
2029-2030,4,Synthetic Student 389,SYN-SIS-000389,11,MATH-PRECALC,Y04-SEC-019,TCH-003,active
2029-2030,4,Synthetic Student 390,SYN-SIS-000390,11,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 391,SYN-SIS-000391,11,MATH-PRECALC,Y04-SEC-017,TCH-003,active
2029-2030,4,Synthetic Student 392,SYN-SIS-000392,11,MATH-PRECALC,Y04-SEC-017,TCH-003,active
2029-2030,4,Synthetic Student 393,SYN-SIS-000393,11,MATH-PRECALC,Y04-SEC-019,TCH-003,active
2029-2030,4,Synthetic Student 394,SYN-SIS-000394,11,MATH-AP-CALC-BC,Y04-SEC-024,TCH-005,active
2029-2030,4,Synthetic Student 395,SYN-SIS-000395,11,MATH-PRECALC,Y04-SEC-018,TCH-004,active
2029-2030,4,Synthetic Student 396,SYN-SIS-000396,11,MATH-AP-CALC-BC,Y04-SEC-025,TCH-005,active
2029-2030,4,Synthetic Student 397,SYN-SIS-000397,11,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 398,SYN-SIS-000398,11,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 399,SYN-SIS-000399,11,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 400,SYN-SIS-000400,11,MATH-PRECALC,Y04-SEC-018,TCH-004,active
2029-2030,4,Synthetic Student 401,SYN-SIS-000401,11,MATH-AP-CALC-AB,Y04-SEC-020,TCH-005,active
2029-2030,4,Synthetic Student 402,SYN-SIS-000402,11,MATH-AP-PRECALC,Y04-SEC-014,TCH-004,active
2029-2030,4,Synthetic Student 403,SYN-SIS-000403,11,MATH-AP-CALC-BC,Y04-SEC-024,TCH-005,active
2029-2030,4,Synthetic Student 404,SYN-SIS-000404,11,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 405,SYN-SIS-000405,11,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 406,SYN-SIS-000406,11,MATH-AP-PRECALC,Y04-SEC-014,TCH-004,active
2029-2030,4,Synthetic Student 407,SYN-SIS-000407,11,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 408,SYN-SIS-000408,11,MATH-PRECALC,Y04-SEC-019,TCH-003,active
2029-2030,4,Synthetic Student 409,SYN-SIS-000409,11,MATH-PRECALC,Y04-SEC-019,TCH-003,active
2029-2030,4,Synthetic Student 410,SYN-SIS-000410,10,MATH-AP-PRECALC,Y04-SEC-014,TCH-004,active
2029-2030,4,Synthetic Student 411,SYN-SIS-000411,10,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 412,SYN-SIS-000412,10,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 413,SYN-SIS-000413,10,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 414,SYN-SIS-000414,10,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 415,SYN-SIS-000415,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 416,SYN-SIS-000416,10,MATH-AP-PRECALC,Y04-SEC-015,TCH-004,active
2029-2030,4,Synthetic Student 417,SYN-SIS-000417,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 418,SYN-SIS-000418,10,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 419,SYN-SIS-000419,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 420,SYN-SIS-000420,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 421,SYN-SIS-000421,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 422,SYN-SIS-000422,10,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 423,SYN-SIS-000423,10,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 424,SYN-SIS-000424,10,MATH-AP-PRECALC,Y04-SEC-015,TCH-004,active
2029-2030,4,Synthetic Student 425,SYN-SIS-000425,10,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 426,SYN-SIS-000426,10,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 427,SYN-SIS-000427,10,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 428,SYN-SIS-000428,10,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 429,SYN-SIS-000429,10,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 430,SYN-SIS-000430,10,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 431,SYN-SIS-000431,10,MATH-AP-CALC-AB,Y04-SEC-020,TCH-005,active
2029-2030,4,Synthetic Student 432,SYN-SIS-000432,10,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 433,SYN-SIS-000433,10,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 434,SYN-SIS-000434,10,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 435,SYN-SIS-000435,10,MATH-AP-CALC-AB,Y04-SEC-020,TCH-005,active
2029-2030,4,Synthetic Student 436,SYN-SIS-000436,10,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 437,SYN-SIS-000437,10,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 438,SYN-SIS-000438,10,MATH-AP-PRECALC,Y04-SEC-015,TCH-004,active
2029-2030,4,Synthetic Student 439,SYN-SIS-000439,10,MATH-AP-PRECALC,Y04-SEC-014,TCH-004,active
2029-2030,4,Synthetic Student 440,SYN-SIS-000440,10,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 441,SYN-SIS-000441,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 442,SYN-SIS-000442,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 443,SYN-SIS-000443,10,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 444,SYN-SIS-000444,10,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 445,SYN-SIS-000445,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 446,SYN-SIS-000446,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 447,SYN-SIS-000447,10,MATH-AP-CALC-AB,Y04-SEC-020,TCH-005,active
2029-2030,4,Synthetic Student 448,SYN-SIS-000448,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 449,SYN-SIS-000449,10,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 450,SYN-SIS-000450,10,MATH-AP-PRECALC,Y04-SEC-015,TCH-004,active
2029-2030,4,Synthetic Student 451,SYN-SIS-000451,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 452,SYN-SIS-000452,10,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 453,SYN-SIS-000453,10,MATH-AP-PRECALC,Y04-SEC-014,TCH-004,active
2029-2030,4,Synthetic Student 454,SYN-SIS-000454,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 455,SYN-SIS-000455,10,MATH-AP-PRECALC,Y04-SEC-014,TCH-004,active
2029-2030,4,Synthetic Student 456,SYN-SIS-000456,10,MATH-AP-PRECALC,Y04-SEC-015,TCH-004,active
2029-2030,4,Synthetic Student 457,SYN-SIS-000457,10,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 458,SYN-SIS-000458,10,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 459,SYN-SIS-000459,10,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 460,SYN-SIS-000460,10,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 461,SYN-SIS-000461,10,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 462,SYN-SIS-000462,10,MATH-AP-PRECALC,Y04-SEC-014,TCH-004,active
2029-2030,4,Synthetic Student 463,SYN-SIS-000463,10,MATH-AP-PRECALC,Y04-SEC-015,TCH-004,active
2029-2030,4,Synthetic Student 464,SYN-SIS-000464,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 465,SYN-SIS-000465,10,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 466,SYN-SIS-000466,10,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 467,SYN-SIS-000467,10,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 468,SYN-SIS-000468,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 469,SYN-SIS-000469,10,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 470,SYN-SIS-000470,10,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 471,SYN-SIS-000471,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 472,SYN-SIS-000472,10,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 473,SYN-SIS-000473,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 474,SYN-SIS-000474,10,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 475,SYN-SIS-000475,10,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 476,SYN-SIS-000476,10,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 477,SYN-SIS-000477,10,MATH-ALG2,Y04-SEC-009,TCH-002,active
2029-2030,4,Synthetic Student 478,SYN-SIS-000478,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 479,SYN-SIS-000479,10,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 480,SYN-SIS-000480,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 481,SYN-SIS-000481,10,MATH-ALG2,Y04-SEC-010,TCH-002,active
2029-2030,4,Synthetic Student 482,SYN-SIS-000482,10,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 483,SYN-SIS-000483,10,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 484,SYN-SIS-000484,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 485,SYN-SIS-000485,10,MATH-ALG2,Y04-SEC-008,TCH-002,active
2029-2030,4,Synthetic Student 486,SYN-SIS-000486,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 487,SYN-SIS-000487,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 488,SYN-SIS-000488,9,MATH-AP-PRECALC,Y04-SEC-015,TCH-004,active
2029-2030,4,Synthetic Student 489,SYN-SIS-000489,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 490,SYN-SIS-000490,9,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 491,SYN-SIS-000491,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 492,SYN-SIS-000492,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 493,SYN-SIS-000493,9,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 494,SYN-SIS-000494,9,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 495,SYN-SIS-000495,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 496,SYN-SIS-000496,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 497,SYN-SIS-000497,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 498,SYN-SIS-000498,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 499,SYN-SIS-000499,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 500,SYN-SIS-000500,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 501,SYN-SIS-000501,9,MATH-AP-PRECALC,Y04-SEC-015,TCH-004,active
2029-2030,4,Synthetic Student 502,SYN-SIS-000502,9,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 503,SYN-SIS-000503,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 504,SYN-SIS-000504,9,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 505,SYN-SIS-000505,9,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 506,SYN-SIS-000506,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 507,SYN-SIS-000507,9,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 508,SYN-SIS-000508,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 509,SYN-SIS-000509,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 510,SYN-SIS-000510,9,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 511,SYN-SIS-000511,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 512,SYN-SIS-000512,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 513,SYN-SIS-000513,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 514,SYN-SIS-000514,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 515,SYN-SIS-000515,9,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 516,SYN-SIS-000516,9,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 517,SYN-SIS-000517,9,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 518,SYN-SIS-000518,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 519,SYN-SIS-000519,9,MATH-AP-PRECALC,Y04-SEC-016,TCH-004,active
2029-2030,4,Synthetic Student 520,SYN-SIS-000520,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 521,SYN-SIS-000521,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 522,SYN-SIS-000522,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 523,SYN-SIS-000523,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 524,SYN-SIS-000524,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 525,SYN-SIS-000525,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 526,SYN-SIS-000526,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 527,SYN-SIS-000527,9,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 528,SYN-SIS-000528,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 529,SYN-SIS-000529,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 530,SYN-SIS-000530,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 531,SYN-SIS-000531,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 532,SYN-SIS-000532,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 533,SYN-SIS-000533,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 534,SYN-SIS-000534,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 535,SYN-SIS-000535,9,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 536,SYN-SIS-000536,9,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 537,SYN-SIS-000537,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 538,SYN-SIS-000538,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 539,SYN-SIS-000539,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 540,SYN-SIS-000540,9,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 541,SYN-SIS-000541,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 542,SYN-SIS-000542,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 543,SYN-SIS-000543,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 544,SYN-SIS-000544,9,MATH-ALG2-H,Y04-SEC-013,TCH-003,active
2029-2030,4,Synthetic Student 545,SYN-SIS-000545,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 546,SYN-SIS-000546,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 547,SYN-SIS-000547,9,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 548,SYN-SIS-000548,9,MATH-GEOM,Y04-SEC-006,TCH-002,active
2029-2030,4,Synthetic Student 549,SYN-SIS-000549,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 550,SYN-SIS-000550,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 551,SYN-SIS-000551,9,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 552,SYN-SIS-000552,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 553,SYN-SIS-000553,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 554,SYN-SIS-000554,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 555,SYN-SIS-000555,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 556,SYN-SIS-000556,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 557,SYN-SIS-000557,9,MATH-GEOM,Y04-SEC-007,TCH-001,active
2029-2030,4,Synthetic Student 558,SYN-SIS-000558,9,MATH-ALG1,Y04-SEC-002,TCH-001,active
2029-2030,4,Synthetic Student 559,SYN-SIS-000559,9,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 560,SYN-SIS-000560,9,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 561,SYN-SIS-000561,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 562,SYN-SIS-000562,9,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 563,SYN-SIS-000563,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 564,SYN-SIS-000564,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 565,SYN-SIS-000565,9,MATH-ALG1,Y04-SEC-001,TCH-001,active
2029-2030,4,Synthetic Student 566,SYN-SIS-000566,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 567,SYN-SIS-000567,9,MATH-GEOM,Y04-SEC-005,TCH-001,active
2029-2030,4,Synthetic Student 568,SYN-SIS-000568,9,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2029-2030,4,Synthetic Student 569,SYN-SIS-000569,9,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 570,SYN-SIS-000570,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 571,SYN-SIS-000571,9,MATH-ALG2-H,Y04-SEC-012,TCH-003,active
2029-2030,4,Synthetic Student 572,SYN-SIS-000572,9,MATH-GEOM,Y04-SEC-004,TCH-002,active
2029-2030,4,Synthetic Student 573,SYN-SIS-000573,9,MATH-GEOM,Y04-SEC-003,TCH-002,active
2029-2030,4,Synthetic Student 574,SYN-SIS-000574,9,MATH-ALG2-H,Y04-SEC-011,TCH-003,active
2030-2031,5,Synthetic Student 347,SYN-SIS-000347,12,MATH-AP-CALC-AB,Y05-SEC-019,TCH-005,active
2030-2031,5,Synthetic Student 348,SYN-SIS-000348,12,MATH-AP-CALC-AB,Y05-SEC-022,TCH-005,active
2030-2031,5,Synthetic Student 349,SYN-SIS-000349,12,MATH-AP-PRECALC,Y05-SEC-013,TCH-004,active
2030-2031,5,Synthetic Student 350,SYN-SIS-000350,12,MATH-AP-CALC-AB,Y05-SEC-021,TCH-005,active
2030-2031,5,Synthetic Student 351,SYN-SIS-000351,12,MATH-AP-CALC-BC,Y05-SEC-023,TCH-005,active
2030-2031,5,Synthetic Student 352,SYN-SIS-000352,12,MATH-AP-CALC-AB,Y05-SEC-022,TCH-005,active
2030-2031,5,Synthetic Student 353,SYN-SIS-000353,12,MATH-PRECALC,Y05-SEC-018,TCH-003,active
2030-2031,5,Synthetic Student 354,SYN-SIS-000354,12,MATH-PRECALC,Y05-SEC-017,TCH-004,active
2030-2031,5,Synthetic Student 355,SYN-SIS-000355,12,MATH-AP-CALC-AB,Y05-SEC-021,TCH-005,active
2030-2031,5,Synthetic Student 356,SYN-SIS-000356,12,MATH-AP-CALC-BC,Y05-SEC-023,TCH-005,active
2030-2031,5,Synthetic Student 357,SYN-SIS-000357,12,MATH-AP-CALC-BC,Y05-SEC-024,TCH-005,active
2030-2031,5,Synthetic Student 358,SYN-SIS-000358,12,MATH-AP-CALC-AB,Y05-SEC-019,TCH-005,active
2030-2031,5,Synthetic Student 359,SYN-SIS-000359,12,MATH-AP-PRECALC,Y05-SEC-013,TCH-004,active
2030-2031,5,Synthetic Student 360,SYN-SIS-000360,12,MATH-AP-CALC-AB,Y05-SEC-022,TCH-005,active
2030-2031,5,Synthetic Student 361,SYN-SIS-000361,12,MATH-PRECALC,Y05-SEC-016,TCH-003,active
2030-2031,5,Synthetic Student 362,SYN-SIS-000362,12,MATH-BEYOND-CORE,Y05-SEC-025,TCH-004,active
2030-2031,5,Synthetic Student 363,SYN-SIS-000363,12,MATH-AP-CALC-AB,Y05-SEC-022,TCH-005,active
2030-2031,5,Synthetic Student 364,SYN-SIS-000364,12,MATH-PRECALC,Y05-SEC-016,TCH-003,active
2030-2031,5,Synthetic Student 365,SYN-SIS-000365,12,MATH-AP-CALC-AB,Y05-SEC-022,TCH-005,active
2030-2031,5,Synthetic Student 366,SYN-SIS-000366,12,MATH-AP-CALC-AB,Y05-SEC-019,TCH-005,active
2030-2031,5,Synthetic Student 367,SYN-SIS-000367,12,MATH-AP-CALC-AB,Y05-SEC-019,TCH-005,active
2030-2031,5,Synthetic Student 368,SYN-SIS-000368,12,MATH-AP-CALC-BC,Y05-SEC-024,TCH-005,active
2030-2031,5,Synthetic Student 369,SYN-SIS-000369,12,MATH-AP-CALC-BC,Y05-SEC-024,TCH-005,active
2030-2031,5,Synthetic Student 370,SYN-SIS-000370,12,MATH-AP-CALC-BC,Y05-SEC-023,TCH-005,active
2030-2031,5,Synthetic Student 371,SYN-SIS-000371,12,MATH-AP-CALC-BC,Y05-SEC-024,TCH-005,active
2030-2031,5,Synthetic Student 372,SYN-SIS-000372,12,MATH-AP-CALC-AB,Y05-SEC-022,TCH-005,active
2030-2031,5,Synthetic Student 373,SYN-SIS-000373,12,MATH-AP-CALC-BC,Y05-SEC-024,TCH-005,active
2030-2031,5,Synthetic Student 374,SYN-SIS-000374,12,MATH-PRECALC,Y05-SEC-017,TCH-004,active
2030-2031,5,Synthetic Student 375,SYN-SIS-000375,12,MATH-AP-CALC-BC,Y05-SEC-023,TCH-005,active
2030-2031,5,Synthetic Student 376,SYN-SIS-000376,12,MATH-AP-CALC-AB,Y05-SEC-021,TCH-005,active
2030-2031,5,Synthetic Student 377,SYN-SIS-000377,12,MATH-AP-CALC-AB,Y05-SEC-019,TCH-005,active
2030-2031,5,Synthetic Student 378,SYN-SIS-000378,12,MATH-AP-PRECALC,Y05-SEC-013,TCH-004,active
2030-2031,5,Synthetic Student 379,SYN-SIS-000379,12,MATH-AP-CALC-AB,Y05-SEC-020,TCH-005,active
2030-2031,5,Synthetic Student 380,SYN-SIS-000380,12,MATH-AP-CALC-AB,Y05-SEC-019,TCH-005,active
2030-2031,5,Synthetic Student 381,SYN-SIS-000381,12,MATH-AP-CALC-BC,Y05-SEC-023,TCH-005,active
2030-2031,5,Synthetic Student 382,SYN-SIS-000382,12,MATH-AP-CALC-AB,Y05-SEC-022,TCH-005,active
2030-2031,5,Synthetic Student 383,SYN-SIS-000383,12,MATH-PRECALC,Y05-SEC-018,TCH-003,active
